lat,lng
4.548158134293238675e+01,9.209148029652526546e+00
4.547488597287647849e+01,9.220681145591596461e+00
4.549433618526749257e+01,9.195476595473234482e+00
4.548523295778041131e+01,9.191410679425924712e+00
4.548532725353937423e+01,9.237577464178794884e+00
4.551076361984704732e+01,9.196159922642847206e+00
4.551855194983679098e+01,9.206510005776245009e+00
4.550889308253152166e+01,9.227012754890951740e+00
4.550849425393641923e+01,9.246805886491323179e+00
