,Unnamed: 0,bin_serial,Latitudine,Longitudine,counts,Cluster_labels,Silhouette
0,2598,4318007846,45.51547139894928,9.204896912537038,1,2,0.07276454557530311
1,2183,4118007165,45.48954162548493,9.20110833795593,4,6,-0.34459474547801183
2,1788,4118006530,45.49139462646265,9.205084178534893,4,6,-0.33892026716413926
3,3077,5018009813,45.50346260172154,9.246132765610467,4,5,-0.35924391464168454
4,2747,4318008055,45.48257271131956,9.191300931599473,5,7,0.06328696776464844
5,2959,5018009571,45.491168940355074,9.22612242585808,6,9,-0.07136234060125281
6,1025,1419015690,45.50939685045845,9.267616573839176,6,0,0.07581690669720582
7,1101,3718005496,45.47742841657715,9.205091074832694,6,10,0.033190010934285974
8,1293,3718005795,45.486161095089024,9.215013481443409,8,9,-0.0004792732578974653
9,2749,4318008059,45.49473348865012,9.1993772328492,10,5,-0.07676745837944886
10,431,219011891,45.475312509879295,9.218047556150054,10,12,0.09668814312946535
11,2498,4318007727,45.51241296095049,9.22473896206634,12,2,-0.1392884782611307
12,2663,4318007951,45.51654321810607,9.205971993231287,13,1,-0.032855941177984564
13,2036,4118007000,45.51476459261757,9.205109709436442,14,2,0.0936565625520772
14,2314,4318007500,45.490241983602345,9.222250678752744,14,8,-0.25999628370587885
15,1907,4118006719,45.48416745066899,9.200344110157516,18,8,0.3464656730463684
16,265,219011716,45.47790497272714,9.210802512301145,20,11,-0.008090653171444116
17,2629,4318007890,45.507459000000004,9.185115,20,3,-0.09077876451622865
18,1153,3718005560,45.518199107966346,9.224902702601185,24,0,0.010689811644166394
19,2239,4318007407,45.501167790263345,9.195992535146273,26,4,0.29455054798858765
20,480,519011942,45.47701082661985,9.216852982457569,27,12,0.1087656018390412
21,2882,5018009384,45.48203867282654,9.247303785142776,29,15,0.43868667507379716
22,2402,4318007608,45.48637855494542,9.218234387006873,30,9,-0.004169420088719372
23,1899,4118006700,45.4841672,9.1955812,31,7,-0.11941400089148078
24,1822,4118006579,45.4957343614367,9.191996015860813,32,5,-0.09896244476182961
25,423,219011883,45.47076241570392,9.208532695894178,34,12,-0.19095898673843725
26,1729,4118006451,45.5066592,9.1975117,34,3,-0.04962220270506634
27,1615,3718006279,45.46998347938077,9.21598463553903,35,14,-0.2101437491442339
28,2762,4318008079,45.49228651379215,9.192962403247293,38,5,0.01053484977506241
29,94,219010953,45.51232774509928,9.24152280416456,39,1,-0.29422404739871016
30,371,219011826,45.47477429999999,9.2105629,40,11,0.16468778913513055
31,1454,3718006057,45.48982698418544,9.20075300971439,42,6,-0.32186923413908947
32,2055,4118007022,45.488774316790675,9.190992552219997,44,6,-0.11526165907969357
33,38,119010885,45.506418599999996,9.2371724,46,3,-0.265367538197664
34,463,219011925,45.4748099,9.2210424,47,13,0.08298241356414233
35,1979,4118006925,45.48640212668874,9.244632555779276,47,15,0.3541616343286017
36,2617,4318007870,45.48372539450371,9.187072843245687,48,7,0.18007098657988585
37,1357,3718005917,45.47146002699211,9.213322808359068,50,12,-0.02390002694315746
38,2037,4118007001,45.489746132686605,9.201435142221273,51,6,-0.3446875004501642
39,2308,4318007493,45.46915577282735,9.208560553956543,52,12,-0.13029109299485753
40,992,1419015268,45.477701813452384,9.225791262520488,53,13,0.3045246335027019
41,2484,4318007707,45.474368278232184,9.234338967171198,53,15,0.11224459654352303
42,1519,3718006166,45.48536305029974,9.208912896456807,53,8,0.03034093217047935
43,2729,4318008024,45.5177447217365,9.193722567631882,55,1,-0.1419449177531105
44,951,1419015172,45.4778731887885,9.224438312494952,55,13,0.300600699405082
45,2326,4318007513,45.47423402159746,9.229737601253989,56,15,-0.2722069278590585
46,2668,4318007957,45.51737773648836,9.193806584942195,56,2,0.10888228192929
47,1819,4118006575,45.510637700000004,9.191659800000002,57,2,-0.07748171413081788
48,1608,3718006272,45.49140519813714,9.18392911759588,58,5,-0.07801811976743928
49,2131,4118007106,45.49526007920897,9.183192105351507,59,4,0.02757290927938196
50,3113,5018010095,45.4802052,9.2266642,60,12,-0.31012330248161085
51,1570,3718006221,45.49326454753949,9.216489955592124,60,6,-0.3201117732612476
52,502,519011965,45.473186,9.217806,61,13,-0.07249055609982528
53,271,219011722,45.47665872097296,9.214739652909088,62,12,-0.07395505472205968
54,2746,4318008054,45.4919053,9.182331699999999,63,5,-0.06904410136957526
55,3088,5018009824,45.508788451204786,9.255842341578727,64,1,-0.3140271951595074
56,1069,3718005440,45.469329720818656,9.21705238862205,65,14,-0.1510764012311975
57,3069,5018009703,45.479264351667176,9.229635769914921,65,14,-0.12256260493650335
58,839,1219014645,45.47477219503403,9.204654835016527,66,11,0.08017692750788101
59,267,219011718,45.47789883196583,9.210690846918737,66,11,-0.008572085733383424
60,84,219010943,45.50133235599011,9.24251667711212,66,6,-0.3504079823852656
61,1732,4118006456,45.481725899999994,9.244819699999999,66,15,0.44310367450881893
62,2743,4318008045,45.49021049669342,9.181120550599758,67,5,-0.11814003490984183
63,1718,4118006435,45.507302100000004,9.198536099999998,68,3,-0.01680072029946335
64,3058,5018009683,45.50840543702111,9.267090529454435,68,0,0.05694821923577988
65,3078,5018009814,45.50627175232889,9.250338922507352,69,3,-0.3581304784054779
66,1713,4118006426,45.506697100000004,9.193981599999999,69,3,-0.06352091911256372
67,2620,4318007875,45.501117917570745,9.19574613310715,70,4,0.29389915337172373
68,406,219011863,45.47001405226036,9.217069625093472,70,14,-0.16866045938671476
69,984,1419015259,45.4774924,9.2257963,70,13,0.29535891040156736
70,669,1219014468,45.4677625763143,9.206213672831266,70,12,-0.1334715989610668
71,384,219011839,45.488789000000004,9.2277881,71,10,-0.21970587983928164
72,2517,4318007751,45.50853704504826,9.201162685023064,72,3,0.035609965919572786
73,3087,5018009823,45.50469858284086,9.250569444476696,72,4,-0.3993169729750748
74,2912,5018009425,45.47149556368411,9.223726516428997,73,14,-0.05597303687672549
75,1329,3718005844,45.49237374147543,9.193340285393788,74,5,0.010630400472962393
76,89,219010948,45.51648034791861,9.240782617424204,74,0,0.305709257007003
77,1072,3718005448,45.514053577346345,9.221028446014769,74,1,0.11745595884954985
