lat,lng
4.549493104527277154e+01,9.225480746608262450e+00
4.551824512426835412e+01,9.191175849064228132e+00
4.548325879195022026e+01,9.188414081934272559e+00
4.551194904784540540e+01,9.244861518470365525e+00
4.547533781963339550e+01,9.208815478627057516e+00
4.551321799716799177e+01,9.225482367096088154e+00
4.549696820806465070e+01,9.203865712729994542e+00
4.550555598183751016e+01,9.193750211425371077e+00
4.547183748417413085e+01,9.219434325763467442e+00
4.551230898707743222e+01,9.207446119842959575e+00
4.548553516598519053e+01,9.215121869936707455e+00
4.548470376633162005e+01,9.242162155856421535e+00
4.549312374106462897e+01,9.190561469918506532e+00
4.548343060337368371e+01,9.202008487523739788e+00
4.547419044452126968e+01,9.235889925544412904e+00
4.550920472551072749e+01,9.262119359378660377e+00
4.552156595295195274e+01,9.210513642903235265e+00
4.547873268434882732e+01,9.225231622715963198e+00
4.550107045899652292e+01,9.239512110586325377e+00
