,cluster,or_dist,meters,time,time_emptying,seconds,bins,waypoints
0,0,68631.39599999998,68 Km 631.40 m.,2:44:56,7:44:56,9896.900000000005,300.0,"[{""serial"": -1, ""coords"": [45.5069182, 9.2684501]}, {""serial"": ""1419015460"", ""coords"": [45.48144996788857, 9.212075521396967]}, {""serial"": ""1419015436"", ""coords"": [45.48117941350203, 9.21183353529591]}, {""serial"": ""1419015468"", ""coords"": [45.48092590357739, 9.211406768224382]}, {""serial"": ""1419015440"", ""coords"": [45.480556925570745, 9.211212923137397]}, {""serial"": ""1219014723"", ""coords"": [45.48025398288537, 9.211095851541018]}, {""serial"": ""1219014344"", ""coords"": [45.48007005879811, 9.21074521394803]}, {""serial"": ""1219014323"", ""coords"": [45.48001044546571, 9.210690912303107]}, {""serial"": ""1219014338"", ""coords"": [45.479422244734494, 9.21010149791084]}, {""serial"": ""219011646"", ""coords"": [45.47972036096362, 9.208220974898154]}, {""serial"": ""4318007791"", ""coords"": [45.48001973858878, 9.20763514912494]}, {""serial"": ""219011636"", ""coords"": [45.480359089797275, 9.20680896497845]}, {""serial"": ""4318007989"", ""coords"": [45.48112745259876, 9.205264443161354]}, {""serial"": ""4318007820"", ""coords"": [45.48102967906127, 9.203611815024944]}, {""serial"": ""3718005561"", ""coords"": [45.47999915108511, 9.203834338952674]}, {""serial"": ""4318007799"", ""coords"": [45.480073499999996, 9.2037498]}, {""serial"": ""4318007824"", ""coords"": [45.47924349322675, 9.205004772949678]}, {""serial"": ""3718005779"", ""coords"": [45.478517019975435, 9.204268261262088]}, {""serial"": ""219011661"", ""coords"": [45.47797553741077, 9.203879418369867]}, {""serial"": ""519011935"", ""coords"": [45.477049275340796, 9.204345098020896]}, {""serial"": ""4318007818"", ""coords"": [45.477781963370475, 9.201987365138052]}, {""serial"": ""4318007492"", ""coords"": [45.47731841612549, 9.201621911618533]}, {""serial"": ""519011947"", ""coords"": [45.47613783637565, 9.202105078912384]}, {""serial"": ""4318007823"", ""coords"": [45.47661913961007, 9.20105800908118]}, {""serial"": ""1219014431"", ""coords"": [45.4773961, 9.1993122]}, {""serial"": ""1219014428"", ""coords"": [45.478107166541264, 9.19765050423473]}, {""serial"": ""1219014737"", ""coords"": [45.47954103332241, 9.196796687960612]}, {""serial"": ""1219014451"", ""coords"": [45.479368083510636, 9.197528220804543]}, {""serial"": ""1219014726"", ""coords"": [45.478919520260476, 9.1970488609021]}, {""serial"": ""1219014424"", ""coords"": [45.479319226216774, 9.19499202104123]}, {""serial"": ""3718005837"", ""coords"": [45.48041205703393, 9.19665402802184]}, {""serial"": ""3718006196"", ""coords"": [45.480339338962004, 9.19651812941811]}, {""serial"": ""1219014416"", ""coords"": [45.48007590718293, 9.198879293921207]}, {""serial"": ""1219014415"", ""coords"": [45.48035405899476, 9.199103372963918]}, {""serial"": ""1219014729"", ""coords"": [45.48053060996889, 9.199293595299878]}, {""serial"": ""1219014707"", ""coords"": [45.48057888619086, 9.19925774434455]}, {""serial"": ""1219014709"", ""coords"": [45.480627899999995, 9.199387800000002]}, {""serial"": ""1219014704"", ""coords"": [45.4816240094241, 9.200339548375496]}, {""serial"": ""3718005782"", ""coords"": [45.48074062238595, 9.201928585090855]}, {""serial"": ""4318007435"", ""coords"": [45.47886153805293, 9.201929028217362]}, {""serial"": ""4318007486"", ""coords"": [45.47831969983716, 9.202579561694165]}, {""serial"": ""3718005756"", ""coords"": [45.477609471249764, 9.204595420076316]}, {""serial"": ""3718005751"", ""coords"": [45.47752773003968, 9.204554270605511]}, {""serial"": ""3718005556"", ""coords"": [45.47742368522518, 9.204907692121424]}, {""serial"": ""219011656"", ""coords"": [45.477576899999995, 9.205047500000001]}, {""serial"": ""219011654"", ""coords"": [45.47726073209907, 9.205481481684616]}, {""serial"": ""1219014031"", ""coords"": [45.47632999971855, 9.207096740972474]}, {""serial"": ""1219014038"", ""coords"": [45.4762868, 9.206822500000001]}, {""serial"": ""1219014059"", ""coords"": [45.47620420819534, 9.206952439617226]}, {""serial"": ""1219014036"", ""coords"": [45.47602586169613, 9.206493357464524]}, {""serial"": ""219011923"", ""coords"": [45.47660717815914, 9.205504765451906]}, {""serial"": ""1219014046"", ""coords"": [45.47516629999999, 9.2060596]}, {""serial"": ""1219014033"", ""coords"": [45.47505566314899, 9.205531360546502]}, {""serial"": ""1219014348"", ""coords"": [45.475156058909185, 9.204779710450794]}, {""serial"": ""519011958"", ""coords"": [45.475237081878355, 9.204113535424312]}, {""serial"": ""519011955"", ""coords"": [45.475899300782025, 9.204759164523807]}, {""serial"": ""519011963"", ""coords"": [45.47521517227303, 9.20419400847436]}, {""serial"": ""519011950"", ""coords"": [45.476325561008956, 9.203790339651732]}, {""serial"": ""1219014032"", ""coords"": [45.47536026711004, 9.205836839079213]}, {""serial"": ""1219014055"", ""coords"": [45.4752714, 9.205904499999999]}, {""serial"": ""1219014072"", ""coords"": [45.475744799999994, 9.2062502]}, {""serial"": ""1219014066"", ""coords"": [45.4760026, 9.206676]}, {""serial"": ""1219014064"", ""coords"": [45.47587313702263, 9.206878584655783]}, {""serial"": ""519011951"", ""coords"": [45.47502094626847, 9.208047080685674]}, {""serial"": ""1219014508"", ""coords"": [45.47408027171614, 9.206594682518016]}, {""serial"": ""219011878"", ""coords"": [45.4740096, 9.2090752]}, {""serial"": ""219011894"", ""coords"": [45.472113679155214, 9.208581739252054]}, {""serial"": ""219011911"", ""coords"": [45.47222699427089, 9.208341958515007]}, {""serial"": ""1219014480"", ""coords"": [45.47195351781468, 9.206780433380573]}, {""serial"": ""1219014492"", ""coords"": [45.47043817090639, 9.20662036552494]}, {""serial"": ""1219014491"", ""coords"": [45.468759140841605, 9.206813978099149]}, {""serial"": ""1219014485"", ""coords"": [45.46859445510543, 9.206794614646242]}, {""serial"": ""1219014465"", ""coords"": [45.46769478375597, 9.206261169707886]}, {""serial"": ""1219014501"", ""coords"": [45.467601012150794, 9.206509286153503]}, {""serial"": ""1219014479"", ""coords"": [45.46820749530053, 9.207180877277095]}, {""serial"": ""1219014504"", ""coords"": [45.469135937036285, 9.207049872053403]}, {""serial"": ""1219014470"", ""coords"": [45.46918844868738, 9.207040931360098]}, {""serial"": ""219011705"", ""coords"": [45.469237220135234, 9.208703503337917]}, {""serial"": ""3718006160"", ""coords"": [45.46804564400946, 9.208122275458775]}, {""serial"": ""1219014466"", ""coords"": [45.47065759622343, 9.20691836087849]}, {""serial"": ""1219014487"", ""coords"": [45.47072939561728, 9.206887947469909]}, {""serial"": ""1219014642"", ""coords"": [45.46952633049136, 9.205877671659664]}, {""serial"": ""1219014613"", ""coords"": [45.47050813116108, 9.20578852389542]}, {""serial"": ""1219014609"", ""coords"": [45.47099125533498, 9.20575818702946]}, {""serial"": ""1219014632"", ""coords"": [45.47307823518139, 9.205719741394887]}, {""serial"": ""1219014636"", ""coords"": [45.474443641814496, 9.205161845514112]}, {""serial"": ""1219014641"", ""coords"": [45.47447306892728, 9.205341516728595]}, {""serial"": ""1219014647"", ""coords"": [45.4748214111914, 9.204669930725233]}, {""serial"": ""1219014420"", ""coords"": [45.47460346215345, 9.204468008233787]}, {""serial"": ""1219014552"", ""coords"": [45.475216883907315, 9.203037407924851]}, {""serial"": ""1219014550"", ""coords"": [45.47527821028539, 9.202874335967751]}, {""serial"": ""1219014463"", ""coords"": [45.47668464512318, 9.200658476487774]}, {""serial"": ""4318007807"", ""coords"": [45.478542985744895, 9.200231384030758]}, {""serial"": ""4318007815"", ""coords"": [45.479328888659325, 9.200911870244452]}, {""serial"": ""4318007502"", ""coords"": [45.47955692890017, 9.200626763298034]}, {""serial"": ""1219014717"", ""coords"": [45.48054434655182, 9.19861726354111]}, {""serial"": ""3718005855"", ""coords"": [45.48131618183504, 9.19813956690666]}, {""serial"": ""4118006875"", ""coords"": [45.48222594460318, 9.198915337434414]}, {""serial"": ""4118006854"", ""coords"": [45.48289706330361, 9.199299841595348]}, {""serial"": ""1219014738"", ""coords"": [45.48299325799233, 9.201660679782664]}, {""serial"": ""1219014735"", ""coords"": [45.482886651126, 9.201595324787604]}, {""serial"": ""4318007812"", ""coords"": [45.48259576830971, 9.202301850355523]}, {""serial"": ""3718005803"", ""coords"": [45.48075109423665, 9.202011244513187]}, {""serial"": ""4318007478"", ""coords"": [45.47858534877359, 9.206376615636598]}, {""serial"": ""3718005987"", ""coords"": [45.477347240986774, 9.20878469918739]}, {""serial"": ""1219014068"", ""coords"": [45.47687034138893, 9.207601561169326]}, {""serial"": ""1219014058"", ""coords"": [45.4770774, 9.207607000000001]}, {""serial"": ""1219014342"", ""coords"": [45.4772644897476, 9.20796295648347]}, {""serial"": ""1219014075"", ""coords"": [45.4775265, 9.208015]}, {""serial"": ""1219014077"", ""coords"": [45.47763673583541, 9.208128341246491]}, {""serial"": ""1219014043"", ""coords"": [45.47757648408216, 9.208284647885193]}, {""serial"": ""1219014357"", ""coords"": [45.47757541982418, 9.20832271904908]}, {""serial"": ""1219014350"", ""coords"": [45.47820820000001, 9.208867399999999]}, {""serial"": ""1219014365"", ""coords"": [45.4784515, 9.2091659]}, {""serial"": ""1219014352"", ""coords"": [45.47891200754732, 9.209575107242928]}, {""serial"": ""1219014346"", ""coords"": [45.478964500000004, 9.2095102]}, {""serial"": ""1219014319"", ""coords"": [45.4793334513385, 9.209770805269956]}, {""serial"": ""1419015462"", ""coords"": [45.48028315511542, 9.210785851683227]}, {""serial"": ""1219014730"", ""coords"": [45.48030787853642, 9.211274051053694]}, {""serial"": ""3718006058"", ""coords"": [45.47801302599847, 9.211674543213576]}, {""serial"": ""1219014349"", ""coords"": [45.479031799999994, 9.2098041]}, {""serial"": ""1219014327"", ""coords"": [45.479092153769635, 9.209580046875542]}, {""serial"": ""219011638"", ""coords"": [45.47966642280937, 9.208153465869486]}, {""serial"": ""3718005955"", ""coords"": [45.476956912894046, 9.209791768800416]}, {""serial"": ""3718006203"", ""coords"": [45.47669750200578, 9.210989515610322]}, {""serial"": ""3718005923"", ""coords"": [45.47705704058175, 9.210238555828482]}, {""serial"": ""219011928"", ""coords"": [45.47710277118353, 9.210100201772091]}, {""serial"": ""3718005629"", ""coords"": [45.47739070554019, 9.211826478407149]}, {""serial"": ""3718005614"", ""coords"": [45.477966736413315, 9.211617180714825]}, {""serial"": ""3718005979"", ""coords"": [45.476844225433524, 9.210472853568717]}, {""serial"": ""219011742"", ""coords"": [45.47635607839618, 9.211168775974217]}, {""serial"": ""219011749"", ""coords"": [45.476439088073185, 9.21151216386238]}, {""serial"": ""219011772"", ""coords"": [45.47469184245969, 9.211546389012026]}, {""serial"": ""1219014708"", ""coords"": [45.48013415476218, 9.211104586756733]}, {""serial"": ""1219014722"", ""coords"": [45.48023612042556, 9.211173380812738]}, {""serial"": ""1219014419"", ""coords"": [45.4801665171706, 9.210983196751274]}, {""serial"": ""219011653"", ""coords"": [45.48091592196764, 9.209521658094443]}, {""serial"": ""219011634"", ""coords"": [45.481848933852405, 9.209416682757363]}, {""serial"": ""3718005974"", ""coords"": [45.48413155267974, 9.207077100207814]}, {""serial"": ""3718006135"", ""coords"": [45.4841247097965, 9.206947334898247]}, {""serial"": ""1219014397"", ""coords"": [45.48469598781092, 9.205802241262859]}, {""serial"": ""1219014635"", ""coords"": [45.48463050043245, 9.205379492526275]}, {""serial"": ""1219014383"", ""coords"": [45.4851653209082, 9.205730457092725]}, {""serial"": ""1219014615"", ""coords"": [45.4852278, 9.2058838]}, {""serial"": ""1219014388"", ""coords"": [45.484913202853356, 9.205684309274153]}, {""serial"": ""1219014591"", ""coords"": [45.48530619808488, 9.206775407166331]}, {""serial"": ""1219014369"", ""coords"": [45.485562078851345, 9.207010187696142]}, {""serial"": ""1219014374"", ""coords"": [45.48586947045371, 9.20725690441202]}, {""serial"": ""1219014375"", ""coords"": [45.48614281003221, 9.206633318841458]}, {""serial"": ""1219014380"", ""coords"": [45.48580221110101, 9.20626744261608]}, {""serial"": ""1219014396"", ""coords"": [45.485452685998055, 9.205778168500958]}, {""serial"": ""1219014392"", ""coords"": [45.48530570192807, 9.206602510233779]}, {""serial"": ""1219014378"", ""coords"": [45.485203881977746, 9.206587801748473]}, {""serial"": ""3718006182"", ""coords"": [45.48493899169049, 9.207625880099387]}, {""serial"": ""1219014584"", ""coords"": [45.486020265175476, 9.207436855017702]}, {""serial"": ""3718005790"", ""coords"": [45.48674157779693, 9.207317888353598]}, {""serial"": ""3718006201"", ""coords"": [45.49024129973142, 9.206920128221213]}, {""serial"": ""3718005976"", ""coords"": [45.48928337732311, 9.205963949048167]}, {""serial"": ""3718006047"", ""coords"": [45.48922818524397, 9.205914055852304]}, {""serial"": ""1219014603"", ""coords"": [45.48762685613987, 9.204045486643736]}, {""serial"": ""1219014601"", ""coords"": [45.487180405414726, 9.203633323639108]}, {""serial"": ""1219014630"", ""coords"": [45.486927674430454, 9.203137480269334]}, {""serial"": ""1219014592"", ""coords"": [45.48626894181231, 9.202344829993306]}, {""serial"": ""4118006382"", ""coords"": [45.48689896172379, 9.200001525372274]}, {""serial"": ""4118006688"", ""coords"": [45.486142005648546, 9.19954670928837]}, {""serial"": ""3718006017"", ""coords"": [45.48532929757763, 9.200866808967591]}, {""serial"": ""3718006101"", ""coords"": [45.48485893620099, 9.200575598401427]}, {""serial"": ""1219014617"", ""coords"": [45.48442487634511, 9.202826800001844]}, {""serial"": ""1219014639"", ""coords"": [45.483966950180175, 9.204072509787007]}, {""serial"": ""1219014651"", ""coords"": [45.48450560000001, 9.2050061]}, {""serial"": ""1219014634"", ""coords"": [45.48439633484539, 9.204938776202424]}, {""serial"": ""1219014381"", ""coords"": [45.48527179299986, 9.203560775537651]}, {""serial"": ""1219014411"", ""coords"": [45.4851085603315, 9.20343888515879]}, {""serial"": ""1219014590"", ""coords"": [45.48443058478343, 9.203779375523595]}, {""serial"": ""1219014567"", ""coords"": [45.48434629803296, 9.203376872766512]}, {""serial"": ""1219014743"", ""coords"": [45.482158713714284, 9.200890418518268]}, {""serial"": ""1219014460"", ""coords"": [45.48337967370431, 9.202119520485669]}, {""serial"": ""1219014596"", ""coords"": [45.483847490351856, 9.202569123239186]}, {""serial"": ""1219014575"", ""coords"": [45.48388902574514, 9.202619743283664]}, {""serial"": ""1219014585"", ""coords"": [45.48386715721938, 9.203048079603377]}, {""serial"": ""1219014605"", ""coords"": [45.4838258544103, 9.2028839348975]}, {""serial"": ""1219014734"", ""coords"": [45.48401479536952, 9.202208100000009]}, {""serial"": ""1219014447"", ""coords"": [45.48235503169074, 9.200544553453712]}, {""serial"": ""1219014442"", ""coords"": [45.481877399999995, 9.200040800000002]}, {""serial"": ""1219014461"", ""coords"": [45.480815037822964, 9.198941746860214]}, {""serial"": ""4318007611"", ""coords"": [45.47860422066478, 9.200115127919844]}, {""serial"": ""1219014425"", ""coords"": [45.4770715, 9.199817900000001]}, {""serial"": ""1219014437"", ""coords"": [45.478092964622384, 9.197641970068164]}, {""serial"": ""1219014454"", ""coords"": [45.47726773770358, 9.196254571384543]}, {""serial"": ""1219014456"", ""coords"": [45.47708641374612, 9.19652949016836]}, {""serial"": ""1219014444"", ""coords"": [45.477810528455755, 9.197134136966156]}, {""serial"": ""1219014649"", ""coords"": [45.47424689386219, 9.205404019666958]}, {""serial"": ""1219014488"", ""coords"": [45.47198780119454, 9.206560969964585]}, {""serial"": ""1219014509"", ""coords"": [45.47195480423061, 9.206499377739648]}, {""serial"": ""1219014472"", ""coords"": [45.471915383884074, 9.206730413842136]}, {""serial"": ""1219014475"", ""coords"": [45.47350976950287, 9.206610945067947]}, {""serial"": ""1219014622"", ""coords"": [45.47442950784528, 9.206045599019603]}, {""serial"": ""1219014629"", ""coords"": [45.47465503158022, 9.205539478234641]}, {""serial"": ""1219014034"", ""coords"": [45.47483078081435, 9.205572752778608]}, {""serial"": ""1219014062"", ""coords"": [45.476323300479386, 9.207081926292062]}, {""serial"": ""1219014052"", ""coords"": [45.4764333, 9.2070039]}, {""serial"": ""219011929"", ""coords"": [45.47589546829745, 9.208170298408616]}, {""serial"": ""4318007469"", ""coords"": [45.475211633520935, 9.209547526437175]}, {""serial"": ""219011829"", ""coords"": [45.4747566, 9.2110209]}, {""serial"": ""4318007670"", ""coords"": [45.47552053019474, 9.209670611492584]}, {""serial"": ""4318007532"", ""coords"": [45.47554424637394, 9.209583564363472]}, {""serial"": ""519011937"", ""coords"": [45.47634116621026, 9.208498677986428]}, {""serial"": ""1219014054"", ""coords"": [45.4766976, 9.2072129]}, {""serial"": ""1219014335"", ""coords"": [45.476580555756165, 9.207239466829831]}, {""serial"": ""4318007600"", ""coords"": [45.47998371510902, 9.207561667001528]}, {""serial"": ""219011664"", ""coords"": [45.479971326146575, 9.206749093333658]}, {""serial"": ""219011652"", ""coords"": [45.478963546030464, 9.205765634874297]}, {""serial"": ""4318007798"", ""coords"": [45.47922201413265, 9.206806557488335]}, {""serial"": ""4318007444"", ""coords"": [45.479585690476675, 9.207154218851882]}, {""serial"": ""219011635"", ""coords"": [45.481225337412866, 9.208752064805141]}, {""serial"": ""3718005809"", ""coords"": [45.48192017493059, 9.20743862064603]}, {""serial"": ""3718005569"", ""coords"": [45.48077402535478, 9.206278748266755]}, {""serial"": ""3718005783"", ""coords"": [45.479467957875386, 9.20522406418445]}, {""serial"": ""4318007602"", ""coords"": [45.47882837043976, 9.202976671212127]}, {""serial"": ""3718005524"", ""coords"": [45.48013560499022, 9.204163889779919]}, {""serial"": ""3718005715"", ""coords"": [45.48096200272232, 9.203607395480956]}, {""serial"": ""1219014748"", ""coords"": [45.48231122851301, 9.201036042780174]}, {""serial"": ""3718005838"", ""coords"": [45.48350606667302, 9.198286543065253]}, {""serial"": ""3718005854"", ""coords"": [45.4817732, 9.1964425]}, {""serial"": ""3718005839"", ""coords"": [45.48330479999999, 9.194934]}, {""serial"": ""3718006091"", ""coords"": [45.4838634, 9.1950853]}, {""serial"": ""3718006143"", ""coords"": [45.48380750000001, 9.1950946]}, {""serial"": ""4118006776"", ""coords"": [45.48456278305213, 9.19579017555884]}, {""serial"": ""4118007148"", ""coords"": [45.484755, 9.195653]}, {""serial"": ""3718005941"", ""coords"": [45.485599555400256, 9.197415258554203]}, {""serial"": ""4118006495"", ""coords"": [45.48739252226019, 9.198613209408675]}, {""serial"": ""3718005993"", ""coords"": [45.49093454446656, 9.198846564172072]}, {""serial"": ""3718006329"", ""coords"": [45.492615596274604, 9.198777073154133]}, {""serial"": ""4118007073"", ""coords"": [45.49258216378816, 9.1989097682399]}, {""serial"": ""4118007021"", ""coords"": [45.49224808092092, 9.19982975173184]}, {""serial"": ""3718006304"", ""coords"": [45.490975919955645, 9.19885438561073]}, {""serial"": ""4118006521"", ""coords"": [45.48960549335269, 9.20108914494881]}, {""serial"": ""4118006506"", ""coords"": [45.489152427665864, 9.202456817817163]}, {""serial"": ""3718006328"", ""coords"": [45.488158471985216, 9.204080733023034]}, {""serial"": ""1219014594"", ""coords"": [45.4869537885705, 9.203329362058184]}, {""serial"": ""1219014628"", ""coords"": [45.48625754717485, 9.202183891537743]}, {""serial"": ""1219014562"", ""coords"": [45.4857376850352, 9.20239445605273]}, {""serial"": ""1219014595"", ""coords"": [45.48595235076561, 9.20277146588728]}, {""serial"": ""1219014570"", ""coords"": [45.48642536202616, 9.203089062357774]}, {""serial"": ""1219014563"", ""coords"": [45.48689147769903, 9.203365600644588]}, {""serial"": ""3718005834"", ""coords"": [45.48748087641688, 9.202585529471891]}, {""serial"": ""3718006312"", ""coords"": [45.488820900055686, 9.20036034802797]}, {""serial"": ""3718005930"", ""coords"": [45.491319196393356, 9.197766464278061]}, {""serial"": ""3718005848"", ""coords"": [45.49130653340436, 9.193962267677081]}, {""serial"": ""4118006709"", ""coords"": [45.48881330354939, 9.194069464839457]}, {""serial"": ""3718006123"", ""coords"": [45.4894709335207, 9.195819878902512]}, {""serial"": ""3718006153"", ""coords"": [45.4912511, 9.1972345]}, {""serial"": ""3718005929"", ""coords"": [45.49144149587136, 9.196895306530225]}, {""serial"": ""4118007009"", ""coords"": [45.49603170970851, 9.202436408891344]}, {""serial"": ""4118007091"", ""coords"": [45.49570778746511, 9.202983377598684]}, {""serial"": ""4118007054"", ""coords"": [45.49518867177951, 9.204248615801363]}, {""serial"": ""4118006833"", ""coords"": [45.494344684721106, 9.203503372709747]}, {""serial"": ""4118006348"", ""coords"": [45.49428762391328, 9.20351629762024]}, {""serial"": ""4118007183"", ""coords"": [45.4923145454826, 9.204084128532033]}, {""serial"": ""4118007130"", ""coords"": [45.491719118850575, 9.203321129596134]}, {""serial"": ""3718006038"", ""coords"": [45.49070299680253, 9.200595798722818]}, {""serial"": ""4118006696"", ""coords"": [45.49342094398125, 9.198838271763293]}, {""serial"": ""4118006542"", ""coords"": [45.49223824895938, 9.20368411692948]}, {""serial"": ""4118007093"", ""coords"": [45.4916593, 9.203443199999999]}, {""serial"": ""4118007018"", ""coords"": [45.49121955407834, 9.205562183764414]}, {""serial"": ""3718006122"", ""coords"": [45.49160702514875, 9.206844419648977]}, {""serial"": ""4118007038"", ""coords"": [45.492524475181256, 9.207378622313287]}, {""serial"": ""4118006992"", ""coords"": [45.494477245311366, 9.206567914726293]}, {""serial"": ""4118006991"", ""coords"": [45.4941684019609, 9.206310295159824]}, {""serial"": ""4118007039"", ""coords"": [45.49470807283802, 9.205415534931378]}, {""serial"": ""4118006779"", ""coords"": [45.49337211687857, 9.205420731238293]}, {""serial"": ""4118006987"", ""coords"": [45.49266038711347, 9.206482630495882]}, {""serial"": ""4318008042"", ""coords"": [45.491810899056254, 9.204987369795733]}, {""serial"": ""4118007040"", ""coords"": [45.49390260796624, 9.206338475436155]}, {""serial"": ""4118006851"", ""coords"": [45.49356766187069, 9.202809341116676]}, {""serial"": ""4118006342"", ""coords"": [45.496300323262155, 9.204491795352963]}, {""serial"": ""3718006187"", ""coords"": [45.49194283431986, 9.208536858203502]}, {""serial"": ""3718006002"", ""coords"": [45.492271377643135, 9.208969292727149]}, {""serial"": ""3718006189"", ""coords"": [45.492365169947576, 9.208946741628097]}, {""serial"": ""3718005940"", ""coords"": [45.493072224341105, 9.208762995869279]}, {""serial"": ""4118007132"", ""coords"": [45.48972532664213, 9.20495214939001]}, {""serial"": ""4118006367"", ""coords"": [45.48866801808596, 9.203889067714954]}, {""serial"": ""4118007155"", ""coords"": [45.48758775891688, 9.19861911656335]}, {""serial"": ""4318008120"", ""coords"": [45.48763857278476, 9.196891412664288]}, {""serial"": ""4118006499"", ""coords"": [45.485867386868286, 9.193222040938279]}, {""serial"": ""4118007162"", ""coords"": [45.48548541735354, 9.190594548532543]}, {""serial"": ""3718006082"", ""coords"": [45.48463558971609, 9.195001597465307]}, {""serial"": ""3718005971"", ""coords"": [45.47982394760084, 9.194844655742486]}, {""serial"": ""1219014554"", ""coords"": [45.479990337074966, 9.193659518111872]}, {""serial"": ""1219014434"", ""coords"": [45.477994332896884, 9.19595792186567]}, {""serial"": ""1219014421"", ""coords"": [45.4778258, 9.195648199999999]}, {""serial"": ""519012231"", ""coords"": [45.47759944173289, 9.195393525716556]}, {""serial"": ""1219014432"", ""coords"": [45.477337276679876, 9.195804532740793]}, {""serial"": ""1219014426"", ""coords"": [45.4772840399331, 9.19601759691841]}, {""serial"": ""1219014706"", ""coords"": [45.48048762140557, 9.198669711253956]}, {""serial"": ""4118006850"", ""coords"": [45.482166617604754, 9.198968523207668]}, {""serial"": ""1219014593"", ""coords"": [45.48466699987004, 9.202737670762986]}, {""serial"": ""1219014583"", ""coords"": [45.48419160733147, 9.202675774246927]}, {""serial"": ""1219014602"", ""coords"": [45.484002924468, 9.203394927653562]}, {""serial"": ""219011640"", ""coords"": [45.48148759223663, 9.208243604561176]}, {""serial"": ""219011632"", ""coords"": [45.48095399372146, 9.209451305197378]}, {""serial"": -1, ""coords"": [45.5069182, 9.2684501]}]"
