lat,lng
4.549074788103056477e+01,9.221186144065876888e+00
4.548787621991052532e+01,9.187315313384202042e+00
4.550260511006201369e+01,9.237068259425813110e+00
4.551934375618029094e+01,9.208866857309534026e+00
4.547209468709673530e+01,9.218339247798475355e+00
4.547159398140644981e+01,9.231982511214884113e+00
4.550832961713332026e+01,9.196300506098404881e+00
4.548721773497181431e+01,9.235459593528323907e+00
4.547531465180116328e+01,9.207400981424980202e+00
4.550062135881017156e+01,9.224959350436462202e+00
4.547978562330683872e+01,9.225350863033563442e+00
4.548237877967927290e+01,9.245906938868268199e+00
4.551525066289906363e+01,9.225456679558664774e+00
4.549530997425436141e+01,9.208260021137881779e+00
4.551058804703414040e+01,9.249517170329854210e+00
4.548395623706568358e+01,9.212427966479172170e+00
4.549695560247253923e+01,9.196421302049740731e+00
4.551894946924028318e+01,9.193160104816715972e+00
4.548242931686573343e+01,9.200266594502179984e+00
