,Unnamed: 0,bin_serial,Latitudine,Longitudine,counts,Cluster_labels,Silhouette
0,2598,4318007846,45.51547139894928,9.204896912537038,1,2,0.0069572020471400904
1,2183,4118007165,45.48954162548493,9.20110833795593,4,7,-0.21999844804500565
2,1788,4118006530,45.49139462646265,9.205084178534893,4,7,-0.22688977947732558
3,3077,5018009813,45.50346260172154,9.246132765610467,4,5,-0.3644168844883784
4,2747,4318008055,45.48257271131956,9.191300931599473,5,8,0.1688681917689199
5,2959,5018009571,45.491168940355074,9.22612242585808,6,9,-0.1851298093015309
6,1025,1419015690,45.50939685045845,9.267616573839176,6,0,0.10130076734341388
7,1101,3718005496,45.47742841657715,9.205091074832694,6,11,0.05781946343028208
8,1293,3718005795,45.486161095089024,9.215013481443409,8,9,-0.2532258941112603
9,2749,4318008059,45.49473348865012,9.1993772328492,10,6,-0.12085024497286541
10,431,219011891,45.475312509879295,9.218047556150054,10,13,0.036358680178684745
11,2498,4318007727,45.51241296095049,9.22473896206634,12,2,-0.14047944146573527
12,2663,4318007951,45.51654321810607,9.205971993231287,13,1,0.0260977230955332
13,2036,4118007000,45.51476459261757,9.205109709436442,14,2,0.017860567507590415
14,2314,4318007500,45.490241983602345,9.222250678752744,14,9,-0.1487586943134049
15,1907,4118006719,45.48416745066899,9.200344110157516,18,8,0.07499888411088947
16,265,219011716,45.47790497272714,9.210802512301145,20,12,0.03521098065787055
17,2629,4318007890,45.507459000000004,9.185115,20,3,-0.0359594517933181
18,1153,3718005560,45.518199107966346,9.224902702601185,24,0,0.0015308305860741063
19,2239,4318007407,45.501167790263345,9.195992535146273,26,4,0.2731405068398094
20,480,519011942,45.47701082661985,9.216852982457569,27,12,0.026402108991654297
21,2882,5018009384,45.48203867282654,9.247303785142776,29,16,0.43776892515815663
22,2402,4318007608,45.48637855494542,9.218234387006873,30,10,0.12164429520235828
23,1899,4118006700,45.4841672,9.1955812,31,8,0.1837357009615541
24,1822,4118006579,45.4957343614367,9.191996015860813,32,5,-0.037266578462231935
25,423,219011883,45.47076241570392,9.208532695894178,34,13,-0.25177442985314386
26,1729,4118006451,45.5066592,9.1975117,34,3,-0.02422113301936659
27,1615,3718006279,45.46998347938077,9.21598463553903,35,15,-0.1838599029009215
28,2762,4318008079,45.49228651379215,9.192962403247293,38,6,-0.11895908301069172
29,94,219010953,45.51232774509928,9.24152280416456,39,1,-0.31087911455063055
30,371,219011826,45.47477429999999,9.2105629,40,12,0.19445516712518338
31,1454,3718006057,45.48982698418544,9.20075300971439,42,7,-0.20696242119608704
32,2055,4118007022,45.488774316790675,9.190992552219997,44,6,-0.2154614699658073
33,38,119010885,45.506418599999996,9.2371724,46,3,-0.3092494083713417
34,463,219011925,45.4748099,9.2210424,47,14,0.10526864544806606
35,1979,4118006925,45.48640212668874,9.244632555779276,47,16,0.3549448119787022
36,2617,4318007870,45.48372539450371,9.187072843245687,48,7,-0.07885636745268199
37,1357,3718005917,45.47146002699211,9.213322808359068,50,13,-0.13820531911792883
38,2037,4118007001,45.489746132686605,9.201435142221273,51,7,-0.21823217421413746
39,2308,4318007493,45.46915577282735,9.208560553956543,52,13,-0.19006054759226096
40,992,1419015268,45.477701813452384,9.225791262520488,53,14,0.3207856806154312
41,2484,4318007707,45.474368278232184,9.234338967171198,53,16,0.11681000048313837
42,1519,3718006166,45.48536305029974,9.208912896456807,53,9,-0.014689059524339717
43,2729,4318008024,45.5177447217365,9.193722567631882,55,2,-0.06923927927717237
44,951,1419015172,45.4778731887885,9.224438312494952,55,14,0.27773222373659506
45,2326,4318007513,45.47423402159746,9.229737601253989,56,16,-0.2775147424887203
46,2668,4318007957,45.51737773648836,9.193806584942195,56,2,-0.0759869929550642
47,1819,4118006575,45.510637700000004,9.191659800000002,57,3,0.10688090486484837
48,1608,3718006272,45.49140519813714,9.18392911759588,58,6,-0.11051533849659981
49,2131,4118007106,45.49526007920897,9.183192105351507,59,5,-0.004833488258501262
50,3113,5018010095,45.4802052,9.2266642,60,13,-0.2782917387231772
51,1570,3718006221,45.49326454753949,9.216489955592124,60,7,-0.333596660576137
52,502,519011965,45.473186,9.217806,61,14,-0.015450962220501265
53,271,219011722,45.47665872097296,9.214739652909088,62,12,0.1580006275162988
54,2746,4318008054,45.4919053,9.182331699999999,63,5,-0.08581395222050373
55,3088,5018009824,45.508788451204786,9.255842341578727,64,2,-0.3658662233607774
56,1069,3718005440,45.469329720818656,9.21705238862205,65,15,-0.12962373823887358
57,3069,5018009703,45.479264351667176,9.229635769914921,65,15,-0.12688376855874067
58,839,1219014645,45.47477219503403,9.204654835016527,66,12,0.0398814243469226
59,267,219011718,45.47789883196583,9.210690846918737,66,12,0.03249037215192402
60,84,219010943,45.50133235599011,9.24251667711212,66,6,-0.3252918878903573
61,1732,4118006456,45.481725899999994,9.244819699999999,66,16,0.4432102646244914
62,2743,4318008045,45.49021049669342,9.181120550599758,67,6,-0.12790199793407103
63,1718,4118006435,45.507302100000004,9.198536099999998,68,3,0.019400818861935752
64,3058,5018009683,45.50840543702111,9.267090529454435,68,0,0.08292998774851426
65,3078,5018009814,45.50627175232889,9.250338922507352,69,4,-0.4244314314601855
66,1713,4118006426,45.506697100000004,9.193981599999999,69,3,-0.03414511390416682
67,2620,4318007875,45.501117917570745,9.19574613310715,70,4,0.27226673449457806
68,406,219011863,45.47001405226036,9.217069625093472,70,15,-0.14590333002226136
69,984,1419015259,45.4774924,9.2257963,70,14,0.31285564090475615
70,669,1219014468,45.4677625763143,9.206213672831266,70,13,-0.17652288617225087
71,384,219011839,45.488789000000004,9.2277881,71,11,-0.21180106265346532
72,2517,4318007751,45.50853704504826,9.201162685023064,72,3,0.08406022196103963
73,3087,5018009823,45.50469858284086,9.250569444476696,72,5,-0.39727631540229763
74,2912,5018009425,45.47149556368411,9.223726516428997,73,15,-0.07510421165773236
75,1329,3718005844,45.49237374147543,9.193340285393788,74,6,-0.12067043501550084
76,89,219010948,45.51648034791861,9.240782617424204,74,0,0.32080356289395257
77,1072,3718005448,45.514053577346345,9.221028446014769,74,1,0.1271664941796579
78,972,1419015247,45.47692523334725,9.226552505454038,74,15,-0.2616024807887517
79,2566,4318007811,45.50396131121085,9.196611021495755,75,4,0.17729417698246935
80,1304,3718005808,45.48629549173468,9.21600329785474,75,10,0.16059211592071188
81,3013,5018009629,45.47850647798045,9.234383531629305,75,16,0.07127196196665822
82,706,1219014507,45.480690388174075,9.19005408474186,77,8,0.17347821625388965
83,119,219011032,45.477126500000004,9.2299462,78,15,-0.08007692978577907
84,1309,3718005814,45.5213012,9.2149913,78,0,-0.2476547457766548
85,722,1219014523,45.4746723665493,9.204273705829564,78,12,0.03257641399611326
86,1370,3718005939,45.487577068073776,9.195298512978981,80,7,-0.15363371660113448
87,697,1219014496,45.4766008700109,9.200000740688893,80,10,-0.03143761317608624
88,1826,4118006585,45.49437196165002,9.185898338442373,82,5,0.0024989923265090774
89,2133,4118007108,45.492256978709364,9.206449139355756,82,6,-0.284075200850523
90,2413,4318007619,45.47099712210991,9.22336868060802,83,15,-0.06422061974073644
91,10,119010140,45.47772020000001,9.223731599999999,83,13,-0.24404995964538959
92,1051,3618004320,45.479641104444134,9.23010443011367,83,15,-0.10388267258653773
93,468,519011930,45.47613804093129,9.20830847957268,83,12,0.07560718789389727
94,2738,4318008036,45.4947366,9.197401800000002,85,5,-0.009659987172292711
95,90,219010949,45.51279492101225,9.24227388019699,85,1,-0.3232385557776076
96,293,219011744,45.481177284552345,9.216446776018074,86,11,0.028847980935864756
97,2416,4318007623,45.502114072466725,9.196106703300304,86,4,0.26052755966507973
98,1081,3718005462,45.47006105100582,9.21590177435985,87,15,-0.1887374606861481
99,1437,3718006036,45.47716997004862,9.210133678230024,88,12,0.07542693207556157
100,300,219011751,45.478003684596274,9.219539392408707,88,13,0.030615557397885965
101,3106,5018009846,45.50713370045906,9.26785947868484,88,0,0.045686124453096784
102,3096,5018009833,45.51156774852292,9.260995136764222,88,0,0.20599708513507
103,63,119010918,45.51351327733925,9.240048450735912,88,1,-0.30334683167799925
104,734,1219014536,45.480322548690175,9.192250087224352,88,9,-0.21078254973735533
105,650,1219014449,45.475892706816225,9.201623822065244,89,11,0.029716951696979712
106,2179,4118007161,45.50171413109328,9.202277197769037,89,4,0.19792638979270188
107,924,1419015136,45.47752138358828,9.226579604248627,89,15,-0.28823475214966304
108,2878,5018009377,45.5122607,9.2245694,90,2,-0.13720927492422583
109,2467,4318007685,45.4708613131306,9.223510416642057,91,15,-0.05878059373162766
110,443,219011903,45.4772156151131,9.220813789549313,91,13,-0.04821841766181219
111,37,119010884,45.5135534,9.234003999999999,92,1,-0.1986169533728368
112,2236,4318007403,45.4858654504386,9.238531509520953,92,15,-0.2122210598595856
113,3131,5018010113,45.473834725080756,9.223673989548617,92,15,-0.17881238667412813
114,820,1219014625,45.468419201874006,9.205982053783599,93,13,-0.1958372237032276
115,2421,4318007630,45.480014774969426,9.208500522636996,93,11,0.1344197606647705
116,22,119010280,45.474346297510955,9.232443323754751,93,16,-0.04316470726125027
117,2870,5018009369,45.51871397362,9.239155135392592,94,0,0.30485848803582305
118,1890,4118006682,45.484800013332425,9.240701359805596,94,15,-0.317266755231808
119,2966,5018009578,45.49642650503632,9.230688897207527,95,7,-0.30410389793355863
120,1418,3718006005,45.49726193534926,9.200064465815784,95,5,-0.11038314856577926
121,2855,5018009354,45.51545310883479,9.23569082664642,95,0,0.23669153540215576
122,1877,4118006655,45.4846678850055,9.238174780263648,95,15,-0.2160350549764515
123,2313,4318007498,45.48201684551113,9.20359746600002,97,9,0.07674974643099444
124,968,1419015243,45.478129457851686,9.225728152127315,97,14,0.33194827444674063
125,2832,4718009329,45.50823078896003,9.223167403300069,98,3,-0.1279794150691692
126,2497,4318007726,45.514794501586344,9.23128818630994,98,1,-0.14656785168584022
127,646,1219014445,45.478243394500026,9.1960443240024,98,10,-0.21134582377181452
128,108,219011020,45.47855941259148,9.230044762254238,98,15,-0.09727179938846853
129,501,519011964,45.476676399483864,9.210495046734195,99,12,0.12179631274694626
130,2911,5018009424,45.4697888271759,9.221476903963547,99,15,-0.06509477782516526
131,948,1419015168,45.47808762609785,9.225108073299113,100,14,0.3124668953883649
132,1687,4118006376,45.50181453732542,9.200994607081382,100,4,0.2172463644586223
133,2110,4118007084,45.5085214255274,9.209160558148255,100,3,0.08878467715128822
134,952,1419015173,45.47753020231824,9.226673097096523,101,15,-0.2830987663720538
135,139,219011053,45.49151710109174,9.246740538878953,101,15,-0.2925013097482539
136,2896,5018009405,45.51171662697229,9.252431005802123,102,0,0.29679694258735
137,1709,4118006420,45.5066744,9.1942955,102,3,-0.03490983079591552
138,2835,5018009332,45.5074544,9.2222817,103,3,-0.0986526183184906
139,987,1419015263,45.477798695617196,9.226872405573886,103,15,-0.28279060583116805
140,1422,3718006014,45.46812676242834,9.21069288903891,104,14,-0.227231011341654
141,141,219011294,45.508096200000004,9.2397519,104,3,-0.3677236053411989
142,1099,3718005494,45.468703446689176,9.21463343868936,105,15,-0.20857291555716798
143,2242,4318007412,45.48098466916829,9.225059863204363,105,13,-0.20036804533857372
144,65,119010921,45.51172509617218,9.238056700482732,106,1,-0.2576198781778617
145,2808,4718009299,45.481792713826636,9.220498708596553,107,12,-0.1483258581935018
