,cluster,or_dist,meters,time,time_emptying,seconds,bins,waypoints
0,0,33586.399,33 Km 586.40 m.,1:15:54,3:07:54,4554.700000000001,112.0,"[{""serial"": -1, ""coords"": [45.5069182, 9.2684501]}, {""serial"": ""219011703"", ""coords"": [45.479192426594274, 9.219378584664812]}, {""serial"": ""219011881"", ""coords"": [45.47811979851264, 9.217399866611117]}, {""serial"": ""219011707"", ""coords"": [45.47825134172365, 9.217322834391666]}, {""serial"": ""219011699"", ""coords"": [45.47824257800429, 9.219370281808779]}, {""serial"": ""219011698"", ""coords"": [45.477994473607524, 9.219433445632717]}, {""serial"": ""219011751"", ""coords"": [45.478003684596274, 9.219539392408707]}, {""serial"": ""219011738"", ""coords"": [45.47795330547106, 9.21977819897188]}, {""serial"": ""219011768"", ""coords"": [45.47825227924823, 9.219883186854306]}, {""serial"": ""219011767"", ""coords"": [45.478186885651, 9.219915625074918]}, {""serial"": ""219011917"", ""coords"": [45.476026730579214, 9.219620374868782]}, {""serial"": ""519011949"", ""coords"": [45.47572624482065, 9.219275577909912]}, {""serial"": ""4318007536"", ""coords"": [45.47334034311244, 9.21956155975124]}, {""serial"": ""4318007607"", ""coords"": [45.47275381857627, 9.219444112171004]}, {""serial"": ""4318007661"", ""coords"": [45.471932306119356, 9.221134272101038]}, {""serial"": ""4318007483"", ""coords"": [45.47166215370383, 9.221887518254107]}, {""serial"": ""4318007459"", ""coords"": [45.47200257683547, 9.221331458258874]}, {""serial"": ""4318007522"", ""coords"": [45.47201278010499, 9.221419016130312]}, {""serial"": ""4318007466"", ""coords"": [45.47332365517386, 9.221420053380598]}, {""serial"": ""4318007555"", ""coords"": [45.47332397579825, 9.221700273400756]}, {""serial"": ""219011921"", ""coords"": [45.4748347, 9.221561099999999]}, {""serial"": ""519011934"", ""coords"": [45.47487460000001, 9.2215168]}, {""serial"": ""219011690"", ""coords"": [45.47518970000001, 9.221406300000002]}, {""serial"": ""219011915"", ""coords"": [45.477006599999996, 9.221061]}, {""serial"": ""219011913"", ""coords"": [45.4770477, 9.2210408]}, {""serial"": ""219011909"", ""coords"": [45.477156198967606, 9.220837238871582]}, {""serial"": ""219011906"", ""coords"": [45.477142, 9.2207664]}, {""serial"": ""219011903"", ""coords"": [45.4772156151131, 9.220813789549313]}, {""serial"": ""519011954"", ""coords"": [45.47605143124389, 9.219173325131237]}, {""serial"": ""519011942"", ""coords"": [45.47701082661985, 9.216852982457569]}, {""serial"": ""219011889"", ""coords"": [45.47708351431443, 9.216832681104163]}, {""serial"": ""219011722"", ""coords"": [45.47665872097296, 9.214739652909088]}, {""serial"": ""219011740"", ""coords"": [45.47461840617018, 9.214716038723283]}, {""serial"": ""4318007821"", ""coords"": [45.473178214127294, 9.214336920379537]}, {""serial"": ""4318007633"", ""coords"": [45.47246007547228, 9.214649905486796]}, {""serial"": ""4318007520"", ""coords"": [45.47184400998511, 9.216975174593472]}, {""serial"": ""5018009432"", ""coords"": [45.469276577761256, 9.217534997506275]}, {""serial"": ""5018009469"", ""coords"": [45.46932590500674, 9.221404637699834]}, {""serial"": ""5018009433"", ""coords"": [45.4693948379904, 9.222331246521547]}, {""serial"": ""4318007401"", ""coords"": [45.467568117443456, 9.224461507029446]}, {""serial"": ""2718001319"", ""coords"": [45.467807976430464, 9.217504505627858]}, {""serial"": ""219011866"", ""coords"": [45.46812385593497, 9.217004643123005]}, {""serial"": ""5018009431"", ""coords"": [45.468433376238025, 9.217244497368142]}, {""serial"": ""3718005605"", ""coords"": [45.46819499609396, 9.215851830133717]}, {""serial"": ""3718005476"", ""coords"": [45.46827261788087, 9.214803265290811]}, {""serial"": ""3718005695"", ""coords"": [45.467590680342866, 9.216750073372395]}, {""serial"": ""5018009460"", ""coords"": [45.47031912161885, 9.217268407275355]}, {""serial"": ""219011863"", ""coords"": [45.47001405226036, 9.217069625093472]}, {""serial"": ""5018009435"", ""coords"": [45.470040116871175, 9.217052583382838]}, {""serial"": ""4118006448"", ""coords"": [45.46998099923875, 9.21600690772334]}, {""serial"": ""3718006279"", ""coords"": [45.46998347938077, 9.21598463553903]}, {""serial"": ""3718005624"", ""coords"": [45.47081697767349, 9.21468935235066]}, {""serial"": ""4318007472"", ""coords"": [45.470849451422346, 9.217025697460027]}, {""serial"": ""4318007614"", ""coords"": [45.471626558024646, 9.217430444015463]}, {""serial"": ""3718005452"", ""coords"": [45.47078112629614, 9.218540150427204]}, {""serial"": ""3718005441"", ""coords"": [45.47076756130653, 9.218472465971331]}, {""serial"": ""5018009445"", ""coords"": [45.470821467394245, 9.222482856393867]}, {""serial"": ""5018009441"", ""coords"": [45.469585265942364, 9.222356696250472]}, {""serial"": ""5018009456"", ""coords"": [45.46954008313149, 9.22257864541507]}, {""serial"": ""5018009467"", ""coords"": [45.470195778184355, 9.22136833225636]}, {""serial"": ""4318007638"", ""coords"": [45.4708379778026, 9.221452328337818]}, {""serial"": ""4318007510"", ""coords"": [45.470894887173756, 9.22249559571651]}, {""serial"": ""4318007542"", ""coords"": [45.47086667144784, 9.2230922330358]}, {""serial"": ""4318007619"", ""coords"": [45.47099712210991, 9.22336868060802]}, {""serial"": ""4318007685"", ""coords"": [45.4708613131306, 9.223510416642057]}, {""serial"": ""5018009455"", ""coords"": [45.4709334813073, 9.224114476613751]}, {""serial"": ""4318007521"", ""coords"": [45.47085517780753, 9.22476150241323]}, {""serial"": ""4318007382"", ""coords"": [45.47085883758412, 9.226029806566203]}, {""serial"": ""4318007689"", ""coords"": [45.47034676718683, 9.225925060759213]}, {""serial"": ""4318007509"", ""coords"": [45.46844038807997, 9.227199364448893]}, {""serial"": ""4318007734"", ""coords"": [45.469799159462525, 9.226650545492703]}, {""serial"": ""5018010105"", ""coords"": [45.470285499999996, 9.2267334]}, {""serial"": ""4318007733"", ""coords"": [45.470256048054715, 9.227399825755585]}, {""serial"": ""4318007368"", ""coords"": [45.47086587783409, 9.227376803253945]}, {""serial"": ""5018009425"", ""coords"": [45.47149556368411, 9.223726516428997]}, {""serial"": ""5018009442"", ""coords"": [45.47179035996098, 9.223855854221027]}, {""serial"": ""119010141"", ""coords"": [45.47334970007097, 9.224067013136846]}, {""serial"": ""5018010113"", ""coords"": [45.473834725080756, 9.223673989548617]}, {""serial"": ""5018010107"", ""coords"": [45.47333026437104, 9.224399607054695]}, {""serial"": ""5018010125"", ""coords"": [45.47346533659412, 9.224963659267814]}, {""serial"": ""5018010121"", ""coords"": [45.4741312, 9.224102499999999]}, {""serial"": ""119010138"", ""coords"": [45.4738706429342, 9.223619657672089]}, {""serial"": ""5018009464"", ""coords"": [45.47175498185256, 9.223533707102208]}, {""serial"": ""5018009430"", ""coords"": [45.468921302728965, 9.22374048646725]}, {""serial"": ""219011841"", ""coords"": [45.467897048846034, 9.222742282286733]}, {""serial"": ""4318007512"", ""coords"": [45.46775609088644, 9.222822021826003]}, {""serial"": ""5018009463"", ""coords"": [45.46932133840548, 9.22145019323034]}, {""serial"": ""5018009424"", ""coords"": [45.4697888271759, 9.221476903963547]}, {""serial"": ""5018009443"", ""coords"": [45.46988982669116, 9.221276867018103]}, {""serial"": ""4318007640"", ""coords"": [45.47197062466257, 9.217416890149368]}, {""serial"": ""519011948"", ""coords"": [45.47314236272265, 9.217992757464572]}, {""serial"": ""519011965"", ""coords"": [45.473186, 9.217806]}, {""serial"": ""519011952"", ""coords"": [45.47335491482992, 9.217789426439142]}, {""serial"": ""219011893"", ""coords"": [45.47326521901937, 9.218119507436539]}, {""serial"": ""219011892"", ""coords"": [45.473427, 9.2181516]}, {""serial"": ""219011875"", ""coords"": [45.474010052616904, 9.217211845250855]}, {""serial"": ""219011876"", ""coords"": [45.4766059192543, 9.217496153165367]}, {""serial"": ""519011940"", ""coords"": [45.47624038093668, 9.217085062565618]}, {""serial"": ""519011953"", ""coords"": [45.474029242973614, 9.216910844561198]}, {""serial"": ""4318007390"", ""coords"": [45.47281069003275, 9.217094123050288]}, {""serial"": ""4318007675"", ""coords"": [45.47287740189288, 9.215440824190637]}, {""serial"": ""219011897"", ""coords"": [45.47565624636457, 9.217487509472221]}, {""serial"": ""219011734"", ""coords"": [45.47575518199053, 9.215091384710377]}, {""serial"": ""519011944"", ""coords"": [45.47496958802118, 9.21683276764361]}, {""serial"": ""219011704"", ""coords"": [45.47420620000001, 9.2193171]}, {""serial"": ""519011939"", ""coords"": [45.47473172750021, 9.220962678158457]}, {""serial"": ""219011901"", ""coords"": [45.47643770000001, 9.2214026]}, {""serial"": ""219011723"", ""coords"": [45.4746695, 9.2196614]}, {""serial"": ""219011687"", ""coords"": [45.4745359, 9.2195759]}, {""serial"": ""219011891"", ""coords"": [45.475312509879295, 9.218047556150054]}, {""serial"": ""219011914"", ""coords"": [45.476028376573574, 9.218670467956144]}, {""serial"": ""219011918"", ""coords"": [45.4767336117537, 9.217532330688528]}, {""serial"": ""519011941"", ""coords"": [45.477264891084424, 9.21718348851482]}, {""serial"": -1, ""coords"": [45.5069182, 9.2684501]}]"
1,1,30924.100000000006,30 Km 924.10 m.,1:13:36,2:40:36,4416.600000000001,87.0,"[{""serial"": -1, ""coords"": [45.5069182, 9.2684501]}, {""serial"": ""4318007949"", ""coords"": [45.511668809483204, 9.200689191989339]}, {""serial"": ""4118006469"", ""coords"": [45.508065, 9.1985526]}, {""serial"": ""4318007761"", ""coords"": [45.506600174320155, 9.199974347201078]}, {""serial"": ""4318007854"", ""coords"": [45.50640731128102, 9.199888533609622]}, {""serial"": ""4318008004"", ""coords"": [45.504761200000004, 9.1969043]}, {""serial"": ""4318007416"", ""coords"": [45.50358481695911, 9.19628914222926]}, {""serial"": ""4318007943"", ""coords"": [45.50192959025799, 9.196997822396044]}, {""serial"": ""3718005951"", ""coords"": [45.50199724012256, 9.19722060588174]}, {""serial"": ""4318007936"", ""coords"": [45.50128039942708, 9.195590015344235]}, {""serial"": ""4318007832"", ""coords"": [45.50124650941717, 9.195542250454876]}, {""serial"": ""4318007836"", ""coords"": [45.5001050973603, 9.193581818049665]}, {""serial"": ""4318007960"", ""coords"": [45.501503518431136, 9.193001031846393]}, {""serial"": ""4318007825"", ""coords"": [45.50209057063788, 9.192639865641466]}, {""serial"": ""4318007831"", ""coords"": [45.5018717, 9.1914481]}, {""serial"": ""4318007451"", ""coords"": [45.50087655814101, 9.1903220410519]}, {""serial"": ""4318007995"", ""coords"": [45.5012667, 9.1918607]}, {""serial"": ""4318007437"", ""coords"": [45.5014385062753, 9.192945299330177]}, {""serial"": ""4318007827"", ""coords"": [45.501604625109564, 9.193745031768456]}, {""serial"": ""4318007884"", ""coords"": [45.50173532117278, 9.194484060021637]}, {""serial"": ""4318007803"", ""coords"": [45.501150217169545, 9.194947949716834]}, {""serial"": ""4318007606"", ""coords"": [45.499398799999994, 9.1904153]}, {""serial"": ""4318007838"", ""coords"": [45.499124925822194, 9.190852950841418]}, {""serial"": ""4318007446"", ""coords"": [45.49994966419941, 9.190663514344463]}, {""serial"": ""4318008013"", ""coords"": [45.50013869523025, 9.190471705943992]}, {""serial"": ""4318007423"", ""coords"": [45.50024662062151, 9.190559506939278]}, {""serial"": ""4318008081"", ""coords"": [45.5030113, 9.1890495]}, {""serial"": ""4118007201"", ""coords"": [45.5029611, 9.1891569]}, {""serial"": ""4318008026"", ""coords"": [45.50380412567169, 9.192732492563664]}, {""serial"": ""4318007479"", ""coords"": [45.503517519687776, 9.191395940782288]}, {""serial"": ""4318007421"", ""coords"": [45.50094161160211, 9.194113191230713]}, {""serial"": ""4318007424"", ""coords"": [45.50041588710022, 9.19433407896031]}, {""serial"": ""4318007875"", ""coords"": [45.501117917570745, 9.19574613310715]}, {""serial"": ""4318007407"", ""coords"": [45.501167790263345, 9.195992535146273]}, {""serial"": ""4318007623"", ""coords"": [45.502114072466725, 9.196106703300304]}, {""serial"": ""4318007877"", ""coords"": [45.502660270113665, 9.196248845109725]}, {""serial"": ""4318007999"", ""coords"": [45.50334004135622, 9.196388482686867]}, {""serial"": ""3718006052"", ""coords"": [45.502288613700046, 9.197930070653797]}, {""serial"": ""4318007961"", ""coords"": [45.5032441782968, 9.19698776851601]}, {""serial"": ""4318007848"", ""coords"": [45.50515326638126, 9.194280062057148]}, {""serial"": ""4118006426"", ""coords"": [45.506697100000004, 9.193981599999999]}, {""serial"": ""4118006420"", ""coords"": [45.5066744, 9.1942955]}, {""serial"": ""4318007958"", ""coords"": [45.506058236359976, 9.194764382790368]}, {""serial"": ""4318007861"", ""coords"": [45.50571061805911, 9.195763867843311]}, {""serial"": ""4318008103"", ""coords"": [45.50530395042454, 9.197188139853553]}, {""serial"": ""4118006405"", ""coords"": [45.5065217, 9.197299699999999]}, {""serial"": ""4118006451"", ""coords"": [45.5066592, 9.1975117]}, {""serial"": ""4318007874"", ""coords"": [45.50677792694536, 9.198051465341335]}, {""serial"": ""4318007772"", ""coords"": [45.50745996065428, 9.195236513494136]}, {""serial"": ""4118006427"", ""coords"": [45.5069486, 9.196606300000001]}, {""serial"": ""4318007858"", ""coords"": [45.50706209426918, 9.19688409265848]}, {""serial"": ""4318007414"", ""coords"": [45.506931195892676, 9.19779857969354]}, {""serial"": ""4318007789"", ""coords"": [45.507839946613466, 9.195252654524097]}, {""serial"": ""4318007787"", ""coords"": [45.50848834327311, 9.19230398799698]}, {""serial"": ""4318007849"", ""coords"": [45.50876693174945, 9.191548894162224]}, {""serial"": ""4318007844"", ""coords"": [45.50887233167604, 9.190528100356461]}, {""serial"": ""4318007983"", ""coords"": [45.5094432, 9.1899172]}, {""serial"": ""4318007996"", ""coords"": [45.5096046, 9.1898795]}, {""serial"": ""4318007974"", ""coords"": [45.51092379999999, 9.1906321]}, {""serial"": ""4318007959"", ""coords"": [45.5112123, 9.1908619]}, {""serial"": ""4318007952"", ""coords"": [45.51133460000001, 9.190920599999998]}, {""serial"": ""3718006287"", ""coords"": [45.510848723777066, 9.192891978141574]}, {""serial"": ""4118006460"", ""coords"": [45.51130534401553, 9.191634188423565]}, {""serial"": ""4118006423"", ""coords"": [45.511075399999996, 9.1917781]}, {""serial"": ""4118006431"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006493"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006467"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006459"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006545"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006439"", ""coords"": [45.5095136, 9.1923475]}, {""serial"": ""4118006465"", ""coords"": [45.5106701, 9.1933345]}, {""serial"": ""4118006472"", ""coords"": [45.509337200000004, 9.195834199999998]}, {""serial"": ""4318007879"", ""coords"": [45.50623934744673, 9.193501520708194]}, {""serial"": ""4318007855"", ""coords"": [45.505962866958285, 9.19084873219242]}, {""serial"": ""4318007801"", ""coords"": [45.506503963615856, 9.1910866576618]}, {""serial"": ""4318008017"", ""coords"": [45.506734637626685, 9.191308462537336]}, {""serial"": ""4318007864"", ""coords"": [45.50723680797397, 9.191469705558577]}, {""serial"": ""4118006484"", ""coords"": [45.5073376, 9.1916054]}, {""serial"": ""4318007896"", ""coords"": [45.50858565456464, 9.190739383827351]}, {""serial"": ""4318007914"", ""coords"": [45.508385307425534, 9.191789917533695]}, {""serial"": ""4318008099"", ""coords"": [45.50831688673864, 9.192030588237683]}, {""serial"": ""4318007897"", ""coords"": [45.508957, 9.189614599999999]}, {""serial"": ""4318007940"", ""coords"": [45.508528999999996, 9.1896935]}, {""serial"": ""4318007862"", ""coords"": [45.508249799999994, 9.1819175]}, {""serial"": ""4318007935"", ""coords"": [45.5092875, 9.1833271]}, {""serial"": ""4318007890"", ""coords"": [45.507459000000004, 9.185115]}, {""serial"": ""3718006307"", ""coords"": [45.5119814, 9.1987648]}, {""serial"": ""3718006316"", ""coords"": [45.51151500997463, 9.200476561970163]}, {""serial"": -1, ""coords"": [45.5069182, 9.2684501]}]"
2,2,15662.698999999999,15 Km 662.70 m.,0:34:58,1:23:58,2098.399999999999,49.0,"[{""serial"": -1, ""coords"": [45.5069182, 9.2684501]}, {""serial"": ""5018009573"", ""coords"": [45.50870344531637, 9.246638199102224]}, {""serial"": ""119010919"", ""coords"": [45.50878841916843, 9.246988031088222]}, {""serial"": ""219011601"", ""coords"": [45.5091257653389, 9.247131380462974]}, {""serial"": ""219010956"", ""coords"": [45.509337486754035, 9.24748602948182]}, {""serial"": ""5018009572"", ""coords"": [45.50939277853613, 9.247433138848919]}, {""serial"": ""119010915"", ""coords"": [45.509572631788615, 9.247608792229356]}, {""serial"": ""219010932"", ""coords"": [45.50995771978092, 9.247973286485603]}, {""serial"": ""5018009394"", ""coords"": [45.510806660181906, 9.247920797830943]}, {""serial"": ""5018009420"", ""coords"": [45.512360451227245, 9.249745456092226]}, {""serial"": ""119010927"", ""coords"": [45.51356936693338, 9.24559360983153]}, {""serial"": ""219010933"", ""coords"": [45.51292734807817, 9.242435063019002]}, {""serial"": ""219010958"", ""coords"": [45.51455986902278, 9.24158853091808]}, {""serial"": ""219010948"", ""coords"": [45.51648034791861, 9.240782617424204]}, {""serial"": ""5018009364"", ""coords"": [45.518814840648524, 9.239107169986823]}, {""serial"": ""5018009369"", ""coords"": [45.51871397362, 9.239155135392592]}, {""serial"": ""5018009334"", ""coords"": [45.517996564129724, 9.240275054937117]}, {""serial"": ""5018009365"", ""coords"": [45.51663735587303, 9.240811415078042]}, {""serial"": ""5018009337"", ""coords"": [45.51669681757409, 9.241404842495967]}, {""serial"": ""5018009351"", ""coords"": [45.51684209951682, 9.242127361328356]}, {""serial"": ""219010954"", ""coords"": [45.51548442212068, 9.244456541332509]}, {""serial"": ""5018009400"", ""coords"": [45.515940325716016, 9.244700897030498]}, {""serial"": ""5018009411"", ""coords"": [45.516586494193724, 9.24432079904341]}, {""serial"": ""5018009415"", ""coords"": [45.517087929531456, 9.243664492534435]}, {""serial"": ""5018009419"", ""coords"": [45.51561888278638, 9.244910999939066]}, {""serial"": ""5018009410"", ""coords"": [45.51742723459258, 9.245747623741297]}, {""serial"": ""5018009386"", ""coords"": [45.517738919687176, 9.245381133957608]}, {""serial"": ""5018009404"", ""coords"": [45.518063999434965, 9.247063983428916]}, {""serial"": ""5018009412"", ""coords"": [45.51699991317346, 9.250018032891603]}, {""serial"": ""5018009367"", ""coords"": [45.51163789536656, 9.246595357064166]}, {""serial"": ""219010941"", ""coords"": [45.510446247321156, 9.243269085546217]}, {""serial"": ""119010864"", ""coords"": [45.5088402, 9.236243]}, {""serial"": ""119010929"", ""coords"": [45.51100508460458, 9.235227314998724]}, {""serial"": ""119010909"", ""coords"": [45.5116494, 9.234970599999999]}, {""serial"": ""119010866"", ""coords"": [45.5137446, 9.233987400000002]}, {""serial"": ""5018009349"", ""coords"": [45.515929287044564, 9.237999022711733]}, {""serial"": ""5018009375"", ""coords"": [45.51509437558725, 9.235937805749812]}, {""serial"": ""5018009330"", ""coords"": [45.51416752176056, 9.236237146539906]}, {""serial"": ""119010925"", ""coords"": [45.51279859874307, 9.236790539490016]}, {""serial"": ""219010930"", ""coords"": [45.51303835044364, 9.237528026056793]}, {""serial"": ""4318007714"", ""coords"": [45.51353623677189, 9.239756944422766]}, {""serial"": ""119010918"", ""coords"": [45.51351327733925, 9.240048450735912]}, {""serial"": ""4318007716"", ""coords"": [45.51388237820306, 9.241847471692607]}, {""serial"": ""219010949"", ""coords"": [45.51279492101225, 9.24227388019699]}, {""serial"": ""219010953"", ""coords"": [45.51232774509928, 9.24152280416456]}, {""serial"": ""119010921"", ""coords"": [45.51172509617218, 9.238056700482732]}, {""serial"": ""219011294"", ""coords"": [45.508096200000004, 9.2397519]}, {""serial"": ""219010952"", ""coords"": [45.50887090069283, 9.243256067632046]}, {""serial"": ""219010937"", ""coords"": [45.5090836434653, 9.243807838873181]}, {""serial"": ""119010922"", ""coords"": [45.509642469682596, 9.243675892528927]}, {""serial"": -1, ""coords"": [45.5069182, 9.2684501]}]"
3,3,32734.09899999999,32 Km 734.10 m.,1:12:43,2:37:43,4363.700000000001,85.0,"[{""serial"": -1, ""coords"": [45.5069182, 9.2684501]}, {""serial"": ""3718005939"", ""coords"": [45.487577068073776, 9.195298512978981]}, {""serial"": ""3718005943"", ""coords"": [45.48734444530699, 9.195099885732587]}, {""serial"": ""4118006529"", ""coords"": [45.48597680193904, 9.194007929220334]}, {""serial"": ""4118006499"", ""coords"": [45.485867386868286, 9.193222040938279]}, {""serial"": ""4118007117"", ""coords"": [45.485752045538995, 9.192288118143097]}, {""serial"": ""4118007162"", ""coords"": [45.48548541735354, 9.190594548532543]}, {""serial"": ""4118006516"", ""coords"": [45.486632015873745, 9.191420454713807]}, {""serial"": ""4118007151"", ""coords"": [45.48687660449605, 9.193744023366321]}, {""serial"": ""3718006000"", ""coords"": [45.48431323463942, 9.194628691107823]}, {""serial"": ""4318008055"", ""coords"": [45.48257271131956, 9.191300931599473]}, {""serial"": ""4318008100"", ""coords"": [45.482614283184574, 9.191202863074297]}, {""serial"": ""4318008041"", ""coords"": [45.48288126995275, 9.190815822436434]}, {""serial"": ""4118007182"", ""coords"": [45.48369602901595, 9.187694765265064]}, {""serial"": ""4318007927"", ""coords"": [45.48364916064304, 9.187614595759896]}, {""serial"": ""4318007870"", ""coords"": [45.48372539450371, 9.187072843245687]}, {""serial"": ""4318008072"", ""coords"": [45.48282111199506, 9.186029019044668]}, {""serial"": ""4318007912"", ""coords"": [45.48226559189038, 9.186100882558321]}, {""serial"": ""4118007203"", ""coords"": [45.48352180736236, 9.186757257396721]}, {""serial"": ""1219014546"", ""coords"": [45.48248120942109, 9.187326367690957]}, {""serial"": ""1219014423"", ""coords"": [45.48240085301454, 9.187512213531589]}, {""serial"": ""1219014510"", ""coords"": [45.48085035064422, 9.188244962001818]}, {""serial"": ""1219014471"", ""coords"": [45.48074595022073, 9.18897240369995]}, {""serial"": ""1219014436"", ""coords"": [45.48066898557722, 9.187038798249203]}, {""serial"": ""1219014520"", ""coords"": [45.48106471136935, 9.182941022989098]}, {""serial"": ""1219014541"", ""coords"": [45.48207761858222, 9.182656771996447]}, {""serial"": ""1219014515"", ""coords"": [45.48197800000001, 9.1826868]}, {""serial"": ""1219014526"", ""coords"": [45.48191355893389, 9.182922706376644]}, {""serial"": ""1219014548"", ""coords"": [45.48191021068208, 9.182986229485552]}, {""serial"": ""1219014544"", ""coords"": [45.481695703927905, 9.183812367681641]}, {""serial"": ""1219014530"", ""coords"": [45.48160554271792, 9.184158467662996]}, {""serial"": ""1219014514"", ""coords"": [45.4812697642571, 9.185495710525744]}, {""serial"": ""1219014538"", ""coords"": [45.48104406182927, 9.186421153625588]}, {""serial"": ""1219014521"", ""coords"": [45.48101408161874, 9.187016978111842]}, {""serial"": ""1219014531"", ""coords"": [45.480960228767394, 9.187052244423626]}, {""serial"": ""1219014525"", ""coords"": [45.481252882347796, 9.187091802077363]}, {""serial"": ""1219014511"", ""coords"": [45.480741042070996, 9.18716440846208]}, {""serial"": ""1219014529"", ""coords"": [45.48100549537747, 9.186990876397317]}, {""serial"": ""1219014542"", ""coords"": [45.48086130898754, 9.187722712744062]}, {""serial"": ""1219014012"", ""coords"": [45.48037031542366, 9.18665524803339]}, {""serial"": ""1219014549"", ""coords"": [45.48035302761733, 9.186787964416453]}, {""serial"": ""1219014551"", ""coords"": [45.480306015271395, 9.18692324065944]}, {""serial"": ""1219014558"", ""coords"": [45.48013847775881, 9.18771360524579]}, {""serial"": ""819013390"", ""coords"": [45.479921162376826, 9.1889153409968]}, {""serial"": ""1219014524"", ""coords"": [45.47988478644603, 9.189913424259998]}, {""serial"": ""819013389"", ""coords"": [45.47964988959054, 9.191800943728367]}, {""serial"": ""1219014430"", ""coords"": [45.480534549712715, 9.18685876596328]}, {""serial"": ""4318008064"", ""coords"": [45.48399139949502, 9.182724437144998]}, {""serial"": ""4118006986"", ""coords"": [45.486317434753246, 9.188571849261963]}, {""serial"": ""3718006114"", ""coords"": [45.487872583238676, 9.193447989880726]}, {""serial"": ""3718005881"", ""coords"": [45.4877433, 9.1935311]}, {""serial"": ""3718006082"", ""coords"": [45.48463558971609, 9.195001597465307]}, {""serial"": ""4118007148"", ""coords"": [45.484755, 9.195653]}, {""serial"": ""3718005854"", ""coords"": [45.4817732, 9.1964425]}, {""serial"": ""3718005839"", ""coords"": [45.48330479999999, 9.194934]}, {""serial"": ""4118006700"", ""coords"": [45.4841672, 9.1955812]}, {""serial"": ""4118006776"", ""coords"": [45.48456278305213, 9.19579017555884]}, {""serial"": ""3718006077"", ""coords"": [45.4827824, 9.19328]}, {""serial"": ""1219014555"", ""coords"": [45.479682923232524, 9.19431313580935]}, {""serial"": ""1219014556"", ""coords"": [45.48025296375397, 9.192807952242674]}, {""serial"": ""1219014543"", ""coords"": [45.48023090821509, 9.19280169269143]}, {""serial"": ""1219014536"", ""coords"": [45.480322548690175, 9.192250087224352]}, {""serial"": ""1219014522"", ""coords"": [45.4803258392489, 9.19219765509001]}, {""serial"": ""1219014557"", ""coords"": [45.48029043506545, 9.192144004880106]}, {""serial"": ""1219014494"", ""coords"": [45.480517835555794, 9.19122675077358]}, {""serial"": ""1219014482"", ""coords"": [45.48058628552776, 9.19055524416433]}, {""serial"": ""1219014476"", ""coords"": [45.480742323624106, 9.190202478876015]}, {""serial"": ""1219014483"", ""coords"": [45.48084013718685, 9.188358710323428]}, {""serial"": ""1219014507"", ""coords"": [45.480690388174075, 9.19005408474186]}, {""serial"": ""3718005985"", ""coords"": [45.481085879779606, 9.19115703936984]}, {""serial"": ""4118006735"", ""coords"": [45.482066023930685, 9.192407886559977]}, {""serial"": ""4118006723"", ""coords"": [45.4826195, 9.193245800000001]}, {""serial"": ""3718006196"", ""coords"": [45.480339338962004, 9.19651812941811]}, {""serial"": ""1219014554"", ""coords"": [45.479990337074966, 9.193659518111872]}, {""serial"": ""1219014744"", ""coords"": [45.480023811596524, 9.192190655985996]}, {""serial"": ""819013359"", ""coords"": [45.47956025225616, 9.1921454899433]}, {""serial"": ""1219014528"", ""coords"": [45.47941512847051, 9.19241880537129]}, {""serial"": ""1219014527"", ""coords"": [45.47903429198482, 9.194439213216015]}, {""serial"": ""1219014445"", ""coords"": [45.478243394500026, 9.1960443240024]}, {""serial"": ""1219014421"", ""coords"": [45.4778258, 9.195648199999999]}, {""serial"": ""519012231"", ""coords"": [45.47759944173289, 9.195393525716556]}, {""serial"": ""1219014432"", ""coords"": [45.477337276679876, 9.195804532740793]}, {""serial"": ""1219014426"", ""coords"": [45.4772840399331, 9.19601759691841]}, {""serial"": ""1219014454"", ""coords"": [45.47726773770358, 9.196254571384543]}, {""serial"": ""1219014429"", ""coords"": [45.4778593191691, 9.196137071304747]}, {""serial"": ""1219014440"", ""coords"": [45.47761987687048, 9.195928851620351]}, {""serial"": -1, ""coords"": [45.5069182, 9.2684501]}]"
