,Unnamed: 0,bin_serial,Latitudine,Longitudine,counts,Cluster_labels,Silhouette
0,2598,4318007846,45.51547139894928,9.204896912537038,1,2,0.021305198314223617
1,2183,4118007165,45.48954162548493,9.20110833795593,4,8,-0.2653927921229097
2,1788,4118006530,45.49139462646265,9.205084178534893,4,7,-0.2819584303579496
3,3077,5018009813,45.50346260172154,9.246132765610467,4,6,-0.39634748399711317
4,2747,4318008055,45.48257271131956,9.191300931599473,5,9,0.22236428796276658
5,2959,5018009571,45.491168940355074,9.22612242585808,6,10,-0.18374151541372385
6,1025,1419015690,45.50939685045845,9.267616573839176,6,0,0.13334455776864798
7,1101,3718005496,45.47742841657715,9.205091074832694,6,12,-0.04115106088164798
8,1293,3718005795,45.486161095089024,9.215013481443409,8,11,0.03246732110415873
9,2749,4318008059,45.49473348865012,9.1993772328492,10,6,-0.002404931798950442
10,431,219011891,45.475312509879295,9.218047556150054,10,15,0.02154643422455099
11,2498,4318007727,45.51241296095049,9.22473896206634,12,2,-0.0630558919717933
12,2663,4318007951,45.51654321810607,9.205971993231287,13,2,0.07183450321398387
13,2036,4118007000,45.51476459261757,9.205109709436442,14,2,0.00163489587249313
14,2314,4318007500,45.490241983602345,9.222250678752744,14,10,-0.15970588225723034
15,1907,4118006719,45.48416745066899,9.200344110157516,18,9,0.14899237725913722
16,265,219011716,45.47790497272714,9.210802512301145,20,13,0.049677035181584527
17,2629,4318007890,45.507459000000004,9.185115,20,4,-0.01530622794736338
18,1153,3718005560,45.518199107966346,9.224902702601185,24,0,-0.045787500535691125
19,2239,4318007407,45.501167790263345,9.195992535146273,26,5,0.10107421810608294
20,480,519011942,45.47701082661985,9.216852982457569,27,14,0.08588885548232678
21,2882,5018009384,45.48203867282654,9.247303785142776,29,18,0.40182871664678754
22,2402,4318007608,45.48637855494542,9.218234387006873,30,11,0.020622997332587566
23,1899,4118006700,45.4841672,9.1955812,31,9,0.2548015633564561
24,1822,4118006579,45.4957343614367,9.191996015860813,32,6,-0.0018529653105860899
25,423,219011883,45.47076241570392,9.208532695894178,34,14,-0.16675495835723855
26,1729,4118006451,45.5066592,9.1975117,34,4,0.06130633632436686
27,1615,3718006279,45.46998347938077,9.21598463553903,35,16,-0.13646997149476403
28,2762,4318008079,45.49228651379215,9.192962403247293,38,7,-0.12214150927965757
29,94,219010953,45.51232774509928,9.24152280416456,39,1,-0.30241984768058666
30,371,219011826,45.47477429999999,9.2105629,40,14,-0.21672122787365825
31,1454,3718006057,45.48982698418544,9.20075300971439,42,8,-0.2538682037512187
32,2055,4118007022,45.488774316790675,9.190992552219997,44,7,-0.21011107736398546
33,38,119010885,45.506418599999996,9.2371724,46,4,-0.30103203400718476
