,Unnamed: 0,bin_serial,Latitudine,Longitudine,counts,Cluster_labels,Silhouette
0,2598,4318007846,45.51547139894928,9.204896912537038,1,0,0.5364434467213636
1,2183,4118007165,45.48954162548493,9.20110833795593,4,2,0.08889164855410807
2,1788,4118006530,45.49139462646265,9.205084178534893,4,1,0.3926898629032231
3,3077,5018009813,45.50346260172154,9.246132765610467,4,7,0.4675952294900461
4,2747,4318008055,45.48257271131956,9.191300931599473,5,6,0.31022438444647027
5,2959,5018009571,45.491168940355074,9.22612242585808,6,10,0.3377826090785142
6,1025,1419015690,45.50939685045845,9.267616573839176,6,7,0.45410865038326004
7,1101,3718005496,45.47742841657715,9.205091074832694,6,13,0.49427094925997905
8,1293,3718005795,45.486161095089024,9.215013481443409,8,4,0.4813862647313749
9,2749,4318008059,45.49473348865012,9.1993772328492,10,3,-0.04173752330826679
10,431,219011891,45.475312509879295,9.218047556150054,10,11,0.19291499695284237
11,2498,4318007727,45.51241296095049,9.22473896206634,12,8,0.5950301246092495
12,2663,4318007951,45.51654321810607,9.205971993231287,13,0,0.5757507753637111
13,2036,4118007000,45.51476459261757,9.205109709436442,14,0,0.5203607613454719
14,2314,4318007500,45.490241983602345,9.222250678752744,14,4,0.2643094821598458
15,1907,4118006719,45.48416745066899,9.200344110157516,18,2,0.5025499598364779
16,265,219011716,45.47790497272714,9.210802512301145,20,12,0.2158581617487071
17,2629,4318007890,45.507459000000004,9.185115,20,3,0.43383236232937067
18,1153,3718005560,45.518199107966346,9.224902702601185,24,8,0.6658352940093039
19,2239,4318007407,45.501167790263345,9.195992535146273,26,3,0.5750707663394915
20,480,519011942,45.47701082661985,9.216852982457569,27,12,0.23934254207845018
21,2882,5018009384,45.48203867282654,9.247303785142776,29,9,0.557630932027761
22,2402,4318007608,45.48637855494542,9.218234387006873,30,4,0.5303582031271266
23,1899,4118006700,45.4841672,9.1955812,31,2,0.2714641278890605
24,1822,4118006579,45.4957343614367,9.191996015860813,32,3,0.09038987548571699
25,423,219011883,45.47076241570392,9.208532695894178,34,13,0.35864532766366686
26,1729,4118006451,45.5066592,9.1975117,34,3,0.42789489341750314
27,1615,3718006279,45.46998347938077,9.21598463553903,35,11,0.5743016723790412
28,2762,4318008079,45.49228651379215,9.192962403247293,38,6,0.2794432617622217
29,94,219010953,45.51232774509928,9.24152280416456,39,7,0.3795544387623075
30,371,219011826,45.47477429999999,9.2105629,40,13,0.23117893042990292
31,1454,3718006057,45.48982698418544,9.20075300971439,42,2,0.09839515473659964
32,2055,4118007022,45.488774316790675,9.190992552219997,44,6,0.4478186613192256
33,38,119010885,45.506418599999996,9.2371724,46,7,0.1278339071111244
34,463,219011925,45.4748099,9.2210424,47,11,0.08651264871981203
35,1979,4118006925,45.48640212668874,9.244632555779276,47,9,0.46018961294134475
36,2617,4318007870,45.48372539450371,9.187072843245687,48,6,0.5637261405557155
37,1357,3718005917,45.47146002699211,9.213322808359068,50,11,0.3111669873313116
38,2037,4118007001,45.489746132686605,9.201435142221273,51,2,0.03514211070911349
39,2308,4318007493,45.46915577282735,9.208560553956543,52,13,0.24313022120083302
40,992,1419015268,45.477701813452384,9.225791262520488,53,14,0.669704152252493
41,2484,4318007707,45.474368278232184,9.234338967171198,53,14,0.21658293355529734
42,1519,3718006166,45.48536305029974,9.208912896456807,53,1,0.3533047171090755
43,2729,4318008024,45.5177447217365,9.193722567631882,55,0,0.18730219601890455
44,951,1419015172,45.4778731887885,9.224438312494952,55,14,0.6119081704044934
45,2326,4318007513,45.47423402159746,9.229737601253989,56,14,0.5249057521683193
46,2668,4318007957,45.51737773648836,9.193806584942195,56,0,0.17417279792140686
47,1819,4118006575,45.510637700000004,9.191659800000002,57,3,0.36901646580197733
48,1608,3718006272,45.49140519813714,9.18392911759588,58,6,0.5024562337815434
